date,hour,min,sec,tsu,vol,loc_name,lat,long,dep,mag,death_num,death_de,injury_num,injury_de,damage_mil,damage_de,house_destroyed_num,house_destroyed_de,house_damaged_num,house_damaged_de
2018-05-04,22,32,55,1,1,HAWAIIAN ISLANDS: PUNA DISTRICT,19.37,-155.032,5,6.9,,,,,,1,,,,
2018-05-05,8,58,7,,,POLAND: SILESIAN: JASTRZEBIE-ZDROJ,50.11,18.71,10,4.1,5,1,2,1,,1,,,,
2018-05-06,19,2,22,,,"EL SALVADOR: LA UNION, SAN MIGUEL",13.095,-88.099,10,5.6,,,,,,2,11,1,289,3
2018-05-09,10,41,45,,,AFGHANISTAN: TAKHAR; PAKISTAN,36.99,71.369,112,6.2,,,13,1,,1,,1,45,1
2018-05-15,15,48,9,,,COMOROS: MAYOTTE,-12.778,45.593,17,5.8,,,3,1,,1,,,,1
2018-05-27,17,50,52,,,CHINA: JILIN PROVINCE: NINGJIANG,45.279,124.557,10,5.1,,,,,,3,,,10000,4
2018-06-05,18,40,30,,,AZERBAIJAN: SHAKI-ZAQATALA,41.526,46.785,24,5.3,1,1,31,1,,1,,,,1
2018-06-12,9,35,26,,,COLOMBIA: PASTO,1.032,-77.259,10,4.9,2,1,,,,1,1,1,,1
2018-06-17,22,58,35,,,JAPAN: OSAKA,34.833,135.612,11,5.5,5,1,380,3,,2,,,470,3
2018-07-21,7,58,15,,,INDONESIA: SUMATRA: SOLOK,-0.965,100.771,10,5.2,1,1,2,1,,1,2,1,10,1
2018-07-22,10,7,26,,,IRAN: KERMANSHAH,34.645,46.179,6,5.9,,,287,3,,2,,,951,3
2018-07-28,22,47,37,,,INDONESIA: LOMBOK ISLAND,-8.274,116.491,6,6.4,17,1,355,3,,3,5448,4,,3
2018-08-05,11,46,37,1,,INDONESIA: LOMBOK ISLAND,-8.287,116.452,31,6.9,560,3,7733,4,509,4,,3,83392,4
2018-08-09,5,25,31,,,INDONESIA: LOMBOK ISLAND,-8.394,116.208,10,5.9,2,1,24,1,,2,,,,3
2018-08-12,17,44,26,,,CHINA: YUNNAN PROVINCE: YUXI,24.322,102.941,10,5,,,24,1,,2,,,6000,4
2018-08-19,0,19,37,1,,FIJI ISLANDS,-18.178,-178.111,563,8.2,,,,,,,,,,
2018-08-19,4,10,21,,,INDONESIA: LOMBOK ISLAND,-8.325,116.577,8,6.3,2,1,1,1,,2,,,1705,4
2018-08-19,14,56,28,,,INDONESIA: LOMBOK ISLAND,-8.324,116.626,26,6.9,10,1,24,1,,2,,,151,3
2018-08-21,21,31,46,1,,VENEZUELA: SUCRE; TRINIDAD,10.855,-62.883,154,7.3,5,1,,,,2,,,,3
2018-08-25,22,13,26,,,IRAN: KERMANSHAH,34.663,46.277,10,6,2,1,267,3,,3,,,2600,4
2018-08-29,3,51,56,1,,NEW CALEDONIA: LOYALTY ISLANDS,-22.066,170.05,28,7.1,,,,,,,,,,
2018-09-05,18,7,58,,,JAPAN: HOKKAIDO,42.671,141.933,33,6.6,44,1,660,3,350,4,,1,,1
2018-09-06,15,49,14,,,FIJI ISLANDS,-18.494,179.332,609,7.8,,,,,,,,,,
2018-09-07,6,23,38,,,IRAN: KERMAN,28.342,59.315,10,5.5,1,1,2,1,,1,,,,1
2018-09-08,2,31,31,,,CHINA: YUNNAN PROVINCE: MOJIANG HANI,23.332,101.552,10,5.6,,,28,1,,3,,,29000,4
2018-09-12,4,50,46,,,INDIA: WEST BENGAL,26.374,90.165,10,5.3,1,1,,,,,,,,
2018-09-28,10,2,43,1,,INDONESIA: SULAWESI,-0.178,119.84,10,7.5,832,3,540,3,,3,,,,
